pays;zone;nom;type;regle;conditions;feu;sentiers;source_url;date_source;date_verif;statut;notes
IT;IT-DOLOMITES;Parco naturale delle Dolomiti d'Ampezzo (Cortina);reserve;interdit;Camping en tente et camper non admis dans le parc, nuitées prévues via refuges et bivacchi fixes en altitude, aires de camping équipées limitées au pré-parc en vallée;interdit explicitement (protection du patrimoine forestier);ALTA-VIA-1-DOLOMITI;https://www.dolomitiparco.com/Ita/Misc/regolamenti.php;2026-07-18;2026-09-14;FAIT;Parc régional géré par les Regole d'Ampezzo, régime du bivouac d'urgence non détaillé sur la page MAJ 2026-09-14 : reglement du parc naturel inchange (bivouac non admis, nuitees via refuges/bivacchi fixes). A noter en complement, hors perimetre du parc : la commune de Cortina d'Ampezzo aurait adopte une ordonnance municipale anti-bivouac distincte (voir nouvelle ligne dediee ajoutee ce jour, statut HYPOTHESE) pour le centre-ville, sourcee par la presse (ANSA, il Dolomiti, il Gazzettino), non confirmee par lecture directe.
AT;AT;Autriche - règle générale (fédéral + Länder);regle-generale;variable;EN FORÊT : interdit dans toute l'Autriche sans accord du propriétaire (Forstgesetz 1975 §33, amende env. 150 EUR), AU-DESSUS de la limite forestière : selon le Land - Tyrol, Carinthie, Basse-Autriche interdisent (Tiroler Campinggesetz 2001, amendes jusqu'à 14500 EUR), Salzburg, Styrie, Haute-Autriche, Vorarlberg sans interdiction générale mais restrictions communales et zones protégées, Notbiwak (bivouac d'urgence : blessure, météo, obscurité) toléré partout;interdit en forêt (Forstgesetz), réglementation stricte;E5-ALPES, ADLERWEG, ALPE-ADRIA;https://www.alpenverein.at/portal/natur-umwelt/respektamberg/zelten-biwakieren.php;2023-06-22;2026-09-14;FAIT;Position officielle ÖAV (campagne RespektAmBerg), le bivouac PLANIFIÉ avec tente est juridiquement assimilé au camping au Tyrol. MAJ 2026-08-31 : source directe inaccessible ce run (proxy), recoupement via le communiqué officiel de l'Alpenverein republié sur ots.at (Austria Presse Agentur), daté 22/06/2023, confirme la règle mot pour mot, aucun changement. MAJ 2026-09-14 : recoupement confirme la regle federale/Lander inchangee, y compris les amendes jusqu'a 14500 EUR au Tyrol et l'exception du Notbiwak d'urgence uniquement. Aucune modification 2026 identifiee pour le Forstgesetz 1975 §33 ni pour le Tiroler Campinggesetz sur ce point.
AT;AT;Nationalpark Hohe Tauern (Tyrol, Salzburg, Carinthie);NP;interdit;Camping interdit dans le parc (3 lois NP des 3 Länder), seule exception : bivouac alpin forcé (météo, blessure, obscurité), nuance : zone extérieure du secteur Salzburg plus souple que les zones coeur;interdit;ALPE-ADRIA proche, ADLERWEG proche;https://www.alpenverein.at/portal/service/presse/2023/2023_06_22-Wildcampen.php;2023-06-22;2026-09-21;FAIT;"Confirmé via ÖAV, détail par Land (3 lois NP distinctes) à citer pour la fiche finale. MAJ 2026-08-24 : page originale inaccessible ce run, page pérenne de l'Alpenverein (« Zelten und Biwakieren im Gebirge ») reconfirme l'interdiction et la seule exception du Notbiwak d'urgence, aucun changement. MAJ 2026-09-07 : Page Alpenverein inaccessible (blocage reseau systemique). Recoupement reconfirme sans changement l'interdiction et l'exception de Notbiwak (blessure, meteo, obscurite). Sources legales plus autoritatives reperees au RIS autrichien (lois NP distinctes de Carinthie, du Tyrol et de Salzbourg) mais non lues directement ce run ; complement trouve : amende jusqu'a 3600 EUR en Carinthie (non contradictoire). MAJ 2026-09-21 : reconfirmation par recoupement (interdiction, exception Notbiwak, amende 3600 EUR en Carinthie) ; textes legaux RIS identifies pour le Tyrol (Gesetzesnummer 10000127) et la Carinthie (10000115), toujours non lus en integralite (WebFetch bloque)."
DE;DE;Allemagne - règle générale (Bavière incluse);regle-generale;interdit;Camping hors emplacements interdit sans accord du propriétaire (BWaldG, BNatSchG, lois des Länder), Bavière = Land alpin le plus strict (interdit partout, aggravé en zones protégées qui couvrent l'essentiel des Alpes bavaroises), Notbiwak sans tente toléré, alternatives légales : refuges DAV et Trekkingplätze désignés (Spessart, Frankenwald, Steigerwald...);interdit en forêt et à moins de 100 m des forêts selon les Länder;E5-ALPES;https://www.alpenverein.de/artikel/ubernachten-im-freien-in-den-alpen_f4293fe8-1dd7-4117-964c-4866813a888c;2026-07-18;2026-09-21;FAIT;"Position officielle du DAV. Pas de tolérance liée à l'altitude comme en Suisse dans les Alpes allemandes (BayNatSchG, BayWaldG). Les Trekkingplätze sont la seule alternative légale. MAJ 2026-08-24 : source directe inaccessible ce run, recoupement confirme la position DAV inchangée (Notbiwak toléré, Trekkingplätze seule alternative légale). MAJ 2026-09-07 : alpenverein.de inaccessible (blocage reseau systemique). Recoupement reconfirme sans changement l'interdiction via BayNatSchG, le Notbiwak tolere et les Trekkingplatze comme seule alternative legale (Spessart, Frankenwald, Steigerwald, complete par Oberpfalzer Wald) ; amende jusqu'a 2500 EUR en reserve naturelle relevee en complement (non contradictoire). MAJ 2026-09-21 : page DAV toujours inaccessible en direct (blocage reseau), recoupement WebSearch reconfirme sans changement la position (Notbiwak tolere, Trekkingplatze seule alternative legale)."
DE;DE;Nationalpark Berchtesgaden;NP;interdit;Zelten ET Biwakieren interdits dans tout le parc, contrôles rangers toute l'année y compris tôt le matin et tard le soir, amendes de plusieurs centaines d'euros par personne;interdit (Lagerfeuer explicitement interdit);voies alpines bavaroises;https://www.nationalpark-berchtesgaden.bayern.de/erlebnis/regeln_hinweise/verhaltensregeln/index.htm;2026-07-18;2026-09-21;FAIT;Seul parc national alpin d'Allemagne, aucune exception hors détresse réelle. MAJ 2026-08-24 : source directe inaccessible ce run, page officielle retrouvée en recherche confirme l'interdiction totale et les amendes de plusieurs centaines d'euros, aucun changement. MAJ 2026-09-07 : Page officielle du parc inaccessible (blocage reseau systemique). Recoupement presse locale (Berchtesgadener Anzeiger, Bayernwelle) confirme sans changement l'interdiction totale Zelten/Biwakieren, les controles toute l'annee et l'amende de plusieurs centaines d'euros par personne (montant exact toujours non precise). MAJ 2026-09-21 : recoupement (bayernwelle.de) reconfirme l'interdiction totale et des controles actifs (environ 60 constats/an). Montant exact de l'amende toujours non localise, page officielle inaccessible en direct ce run.
DE;DE;Forêt-Noire - Trekking-Camps du Westweg;regle-generale;autorise;Seule solution LÉGALE de nuit sous tente en forêt : réseau d'env. 24 Trekking-Camps (dont plusieurs sur ou près du Westweg et dans le Nationalpark Schwarzwald), réservation en ligne obligatoire sur trekking-schwarzwald.de, 15 EUR par tente et nuit, max 3 tentes par camp, 1 nuit max, saison 1er mai au 31 octobre, arrivée après 17h départ avant 10h, eau à porter, déchets à remporter;autorisé UNIQUEMENT sur la Feuerstelle aménagée de chaque camp, sauf interdiction sécheresse;WESTWEG;https://www.trekking-schwarzwald.de/;2026-07-18;2026-09-14;FAIT;"Modèle unique en Allemagne pour un itinéraire type Westweg, réservations 2026 ouvertes depuis le 16 mars, camps hors emplacement restent interdits. MAJ 2026-08-31 : source directe inaccessible ce run (proxy), tarif (15 EUR/tente/nuit), max 3 tentes/camp, 1 nuit, saison 1/05-31/10 et règle feu reconfirmés par recoupement (nrwz.de, hochschwarzwald.de, naturparkschwarzwald.de). Point non tranché : les horaires « arrivée après 17h, départ avant 10h » de la fiche divergent de plusieurs sources 2026 citant 18h/9h (à confirmer par lecture directe de la Benutzerordnung avant correction (une erreur d'horaire peut coûter une amende ou une réservation ratée). Réseau passé de 21 camps (2025) à environ 25 en cours de saison 2026. Statut d'une éventuelle interdiction de feu sécheresse fin août 2026 non confirmé par source officielle. MAJ 2026-09-14 : point horaire toujours pas tranche par lecture directe (proxy bloque). Plusieurs recoupements evoquent 18h/9h comme horaire actuel de la Benutzerordnung officielle, contre 17h/10h en fiche ; une source qualifie explicitement le 17h/10h de version anterieure du reglement. Horaire volontairement laisse inchange en l'absence de lecture directe de trekking-schwarzwald.de/trekking/benutzerordnung/, a faire en priorite au prochain passage. Reseau confirme elargi a environ 25 camps."
FR;FR-04-05;PNR du Queyras;PNR;tolere;Bivouac sous tente tolere a plus d'1h de marche des villages, 1 nuit max par secteur, monte le soir (apres 18h) demonte avant 9h, regle portee par arretes municipaux relayes par le parc, RNN Ristolas-Mont-Viso: bivouac a 20m max des sentiers balises, vallee du Bouchouse (APPB): bivouac interdit;Feu deconseille, AP frequents printemps-ete, interdiction totale rechauds inclus commune de Cervieres et vallee du Bouchouse;GR®58, GR®5;https://www.pnr-queyras.fr/bivouac/;2024;2026-09-21;FAIT;Page RNN dediee: pnr-queyras.fr/bivouac-rnn/ et pnr-queyras.fr/arretes-municipaux/ MAJ 2026-08-24 : source directe inaccessible ce run, recoupement confirme les règles (1h des villages, 20m des sentiers en RNN Ristolas-Mont-Viso) et des précisions complémentaires (500m du refuge du Viso, +1h de L'Echalp), aucune levée de l'arrêté saisonnier constatée. MAJ 2026-09-07 : pnr-queyras.fr inaccessible (blocage reseau systemique). Recoupement incluant un communique de presse officiel du Parc du 13/06/2023 confirme sans changement les regles PNR (>1h des villages, 1 nuit/secteur, 18h-9h) et RNN Ristolas-Mont-Viso (20m des sentiers balises, 500m du refuge du Viso, +1h de L'Echalp, 20m des rives des lacs), aucune levee de l'arrete saisonnier constatee debut septembre. MAJ 2026-09-21 : pnr-queyras.fr toujours inaccessible (blocage reseau). Aucune levee de l'arrete feu Cervieres/vallee du Bouchouse retrouvee par recoupement, regle consideree toujours en vigueur par defaut, a reconfirmer directement aupres du PNR.
FR;FR-ALPES-N;PNR du Vercors (RN Hauts-Plateaux);PNR;autorise;Dans la RNN des Hauts-Plateaux (reglement de la reserve, pas du PNR): bivouac autorise 17h-9h, de preference pres des cabanes-abris, chiens interdits, hors RN: droit commun communal;Feux exterieurs interdits toute l'annee par arrete prefectoral, rechaud autorise, feu seulement dans les poeles des cabanes;GR®91, GR®93;https://www.parc-du-vercors.fr/sites/default/files/actualites/Accueil%20Biodiversit%C3%A9/2020_LivretAccueil_RNNHPV.pdf;2020;2026-09-14;FAIT;Livret officiel RNN edite par le parc. MAJ 2026-08-31 : source directe inaccessible ce run (proxy), recoupement (rando.parc-du-vercors.fr, FFRandonnée, OT Trièves-Vercors) reconfirme la règle bivouac inchangée (17h-9h, chiens interdits, feux interdits toute l'année). Sans lien avec le bivouac : un APPB (protection de biotope, rapaces) est entré en vigueur début janvier 2026 et restreint l'accès à une zone de sentier de crête, impact sur le tracé GR®91/GR®93 non vérifié. MAJ 2026-09-14 : recoupement confirme la regle bivouac inchangee (17h-9h, feux interdits toute l'annee, chiens interdits meme en laisse). L'impact de l'APPB rapaces (entre en vigueur debut 2026) sur le trace GR®91/GR®93 reste non confirme par une source officielle precise.
FR;FR-ALPES-N;PNR de Chartreuse (RN Hauts de Chartreuse);PNR;variable;RNN Hauts de Chartreuse: bivouac sous tente interdit du 1/07 au 31/08 par arrete prefectoral (belle etoile autorisee), tente autorisee hors periode, 1 nuit coucher-lever du soleil, hors RN: droit commun communal;Feu interdit dans la RN, code forestier ailleurs (interdit a moins de 200m des bois);GR®9, GR®96;https://www.parc-chartreuse.net/reserve-naturelle-des-hauts-de-chartreuse/reglementation-mode-demploi/;nd;2026-09-14;FAIT;AP estival reconduit annuellement, arretes municipaux miroirs (Entremont-le-Vieux etc.). Interdiction du bivouac sous tente (1/07-31/08) confirmee active. L'arrete prefectoral couvre desormais les communes de Saint-Pierre-de-Chartreuse, Saint-Pierre-d'Entremont (Isere et Savoie), Entremont-le-Vieux, Chapareillan, plateau des Petites Roches, Porte de Savoie et Sainte-Marie-du-Mont. MAJ 2026-08-31 : source directe inaccessible ce run (proxy), recoupement (FFRandonnée Isère, Mon Séjour en Montagne) confirme la reconduction 2026 de l'interdiction 1/07-31/08 (belle étoile tolérée, tente interdite), aucun changement. MAJ 2026-09-14 : recoupement confirme la reconduction 2026 de l'arrete prefectoral (bivouac sous tente interdit 1/07-31/08 sur la reserve et les communes citees, belle etoile toleree), aucun changement. Les Hauts de Chartreuse sont redevenus accessibles aux randonneurs apres la fin de la periode d'interdiction fin aout.
FR;FR-ALPES-N;PNR du Massif des Bauges;PNR;variable;Bivouac non reglemente par le parc (renvoi aux arretes municipaux), tolerance locale 19h-9h, 1 nuit, interdit dans tout le massif du 1/07 au 15/09 (arrete interdepartemental risque incendie);Feu formellement interdit dans le massif;GR®96, Tour des Bauges;https://parcdesbauges.com/les-aires-protegees/;nd;2026-09-14;FAIT;FAQ officielle du parc, RNCFS des Bauges avec regles propres. MAJ 2026-08-31 : source directe inaccessible ce run (proxy), recoupement (FAQ officielle du parc, FFRandonnée) confirme l'interdiction 1/07-15/09 et l'interdiction totale du feu, aucun changement. Texte réglementaire précis 2026 (arrêté interdépartemental Savoie/Haute-Savoie) non localisé nommément. MAJ 2026-09-14 : recoupement confirme la tolerance locale 19h-9h et l'interdiction totale du feu, aucun changement identifie. Precisions locales complementaires reperees (bivouac autorise seulement aux Deserts et sur les alpages du Semnoz, interdit a La Thuile et dans la RNCFS des Bauges) non integrees au champ conditions faute de source officielle unique, a confirmer avant integration. Texte reglementaire precis de l'arrete interdepartemental feu 2026 toujours non localise nommement.
FR;FR-CORSE;PNR de Corse;PNR;interdit;Bivouac uniquement sur les aires aménagées aux abords des refuges PNRC, 19h-9h, réservation obligatoire sur pnr-resa.corsica, tarif 2026 aligné sur celui vérifié pour le GR®20 (12 EUR/pers/nuit sur son propre matériel, et non 9 EUR), location tente 2 places avec bivouac inclus 27 EUR pour 1 personne ou 39 EUR pour 2 personnes, gardiennage du 16 mai au 4 octobre 2026, contrôle à chaque étape;Feux strictement interdits toute l'annee sur tout le parc;GR®20, Mare a Mare, Mare e Monti;https://pnr-resa.corsica/CGV.pdf;2026;2026-09-20;FAIT;Tarif aligné sur la fiche sœur GR®20 (même document pnr-resa.corsica/CGV.pdf), lu directement le 16/08/2026 : bivouac 12 EUR/pers/nuit (et non 9 EUR), location tente 27 EUR (1 pers.) ou 39 EUR (2 pers.). La note du 19/07/2026 indiquant 9 EUR était erronée. Recherche complémentaire du 17/08/2026 (accès réseau direct à pnr-resa.corsica indisponible dans cet environnement) : plusieurs sites spécialisés GR®20 rapportent la même hausse tarifaire 2025→2026, cohérente avec la lecture directe de la ligne GR®20. MAJ 2026-08-31 : source directe inaccessible ce run (proxy), tarifs reconfirmés par cohérence avec la fiche sœur GR®20. Point de vigilance non tranché : la mention « feu strictement interdit toute l'année » pourrait mélanger l'interdiction permanente du feu de bivouac sur les aires PNRC (règle propre au parc) et l'interdiction saisonnière (15/06-30/09) de l'emploi du feu et de fumer en forêt/maquis fixée par arrêté préfectoral, mentionnée séparément sur la fiche GR®20 sœur, à clarifier par lecture directe du CGV.pdf avant de reformuler.
FR;FR-EST;PNR des Ballons des Vosges;PNR;variable;Bivouac tolere hors espaces proteges (1 nuit, 19h-9h, regle communale/ONF), interdit RNN Ballons Comtois et autres RN internes, programme Quietude Attitude du parc cartographie les zones;Feu interdit code forestier L322-1/L131-1 (moins de 200m des bois) soit quasi tout le massif;GR®5, GR®53;https://quietudeattitude.fr/ballons-vosges/faq/ou-puis-je-camper-ou-bivouaquer-sur-le-territoire-du-parc/;nd;2026-09-14;HYPOTHESE;"Interdiction RN Ballons Comtois sourcee officiellement (ballonsdesvosges-reservesnaturelles.fr), horaires via sources secondaires. MAJ 2026-08-10 : l'interdiction departementale de tout feu (camp, festif, artifice) dans les Vosges (88) est prolongee jusqu'au 01/09/2026 8h (arrete signe le 30/07/2026), secheresse en alerte renforcee depuis le 03/07/2026 (restrictions d'eau jusqu'au 30/09/2026). Toujours non lu directement sur vosges.gouv.fr (acces bloque ce run), relais remiremontvallees.com. MAJ 2026-08-24 : WebFetch bloqué (proxy) sur quietudeattitude.fr : une recherche indexée attribue à une page FAQ du même site officiel du programme (piste : quietudeattitude.fr/ballons-vosges/faq/ou-puis-je-camper-ou-bivouaquer-sur-le-territoire-du-parc/) un horaire différent de celui en fiche (1h avant coucher du soleil à 1h après lever du soleil, au lieu de 19h-9h), non confirmé par lecture directe, à vérifier en priorité au prochain passage avant toute modification de l'horaire publié. MAJ 2026-09-03 : l'interdiction departementale specifique feux d'artifice/festifs/chavandes a expire a son terme (01/09 8h) sans reconduction retrouvee ; la regle de fond (feu interdit en foret et a moins de 200m, code forestier, jusqu'au 30/09/2026) reste inchangee et continue de couvrir l'essentiel du massif. Piste de l'horaire quietudeattitude.fr toujours non tranchee, non retentee ce run (hors perimetre T2 du jour). MAJ 2026-09-07 : quietudeattitude.fr, ariege.gouv.fr et vosges.gouv.fr inaccessibles (blocage reseau systemique). Contradiction non tranchee sur l'horaire (19h-9h en fiche vs '1h avant coucher-1h apres lever' cite pour une page FAQ du meme site officiel) : horaires laisses inchanges par prudence faute d'acces direct. Aucune nouvelle interdiction feu departementale trouvee pour septembre. MAJ 2026-09-14 : la page FAQ officielle Quietude Attitude (« Ou puis-je camper ou bivouaquer sur le territoire du Parc ? ») est desormais identifiee avec precision, source_url mise a jour vers cette page exacte. Son contenu, reconfirme par deux requetes independantes, indiquerait un horaire de 1h avant le crepuscule a 1h apres l'aube (et non 19h-9h comme en fiche) : non confirme par lecture directe (WebFetch bloque ce run), horaire volontairement laisse inchange dans conditions en attendant cette confirmation. Aucune nouvelle interdiction feu departementale trouvee pour septembre."
FR;FR-EST;PNR des Vosges du Nord;PNR;tolere;Bivouac tolere sur la plupart du territoire (page officielle du parc): tente petite 1 nuit montee le soir retiree le matin, camping sauvage (+1 nuit) interdit partout, interdit RNN rochers et tourbieres du Pays de Bitche et RNCFS La Petite-Pierre;Feu interdit code forestier (moins de 200m des bois), et interdit toute l'annee du 15/03 au 30/09 en foret et dans les ruines de chateaux;GR®53, GR®532;https://www.parc-vosges-nord.fr/article/bivouac-infos;nd;2026-09-21;FAIT;MAJ 2026-08-24 : source directe inaccessible ce run, recoupement confirme la règle générale et l'interdiction feu (15/03-30/09, 200m des bois), aucun changement. MAJ 2026-09-07 : parc-vosges-nord.fr inaccessible (blocage reseau systemique). Recoupement confirme la regle generale et l'interdiction feu (15/03-30/09, 200m des bois) sans changement. Des seuils chiffres plus precis (150m habitation, 200m point d'eau potable, 500m monument classe) apparaissent dans une synthese de recherche mais restent une piste non confirmee par lecture directe de page, a verifier avant integration. MAJ 2026-09-21 : page officielle parc-vosges-nord.fr (bivouac-infos) confirme les seuils 150m d'une habitation, 200m d'un point d'eau potable et 500m d'un monument historique classe ou inscrit, ainsi que la periode de restriction du feu 15/03-30/09 en foret et dans les ruines de chateaux. Champs conditions et feu completes en consequence.
FR;FR-EST;PNR du Haut-Jura;PNR;tolere;Bivouac tolere pres des sentiers balises, villages ou refuges (page officielle), interdit dans les APPB forets d'altitude du Haut-Jura du 15/12 au 30/06, RNN Haute Chaine du Jura: reglementation propre;Pas de feu (AP + code forestier, interdit en foret ou a moins de 200m), rechaud tolere sur zone stable;GR®9, GR®5, GTJ;https://www.parc-haut-jura.fr/tourisme/le-bivouac/;nd;2026-09-21;FAIT;GTJ: bivouac autorise le long des itineraires hors APPB (gtj.asso.fr). MAJ 2026-08-24 : source directe inaccessible ce run, dates exactes de l'APPB (15/12-30/06) reconfirmées, hors période au 24/08, aucun changement. MAJ 2026-09-07 : parc-haut-jura.fr inaccessible (blocage reseau systemique). Dates exactes de l'APPB (15/12-30/06) reconfirmees, hors periode au 07/09. Le detail RNN Haute Chaine du Jura retrouve par recherche (tente interdite, sans abri, 19h-9h, moins de 20m du sentier, hors paturages) est deja capture integralement dans la fiche dediee de cette RNN, coherence confirmee, aucun changement necessaire ici. MAJ 2026-09-21 : jura.gouv.fr et groupe-tetras-jura.org reconfirment l'APPB forets d'altitude (15/12-30/06, 5 massifs, 12 communes, 4334 ha), periode hors vigueur au 21/09, aucun changement.
FR;FR-PYR-O;PNR des Pyrenees Ariegeoises;PNR;variable;Droit commun, reglementation communale/ONF locale, le PNR n'a pas de pouvoir reglementaire, tolerance locale relayee 18h-8h autour des refuges (ex. Etang Pinet), camping interdit;Feu strictement interdit (arretes, code forestier), arrete prefectoral departemental d'interdiction totale de l'usage du feu en Ariege reconduit une 4e fois jusqu'au 24/08/2026 inclus (chaleur persistante, mobilisation des pompiers en juillet), aucune 5e reconduction ni levee retrouvee 4 jours apres cette echeance (verifie au 28/08/2026), arrete du 24/08 traite comme dernier etat connu par defaut;GR®10, GR®107;https://pyreneesfm.com/ariege-feux-d-artifice-barbecues-les-interdictions-prolongees-face-au-risque-d-i;2026-08-18;2026-09-14;HYPOTHESE;"Le parc ne publie aucune page réglementaire consacrée au bivouac (regle de bivouac elle-meme toujours HYPOTHESE, d'apres offices de tourisme et refuges FFCAM). L'interdiction d'usage du feu, elle, est confirmee par source de presse datee citant la prefecture de l'Ariege : feux d'artifice, feux de camp, barbecues a moins de 50 m de vegetation et certains travaux a risque interdits sur tout le departement jusqu'au 17/08/2026, puis jusqu'au 24/08/2026 (4e reconduction, Pyrenees FM 18/08). MAJ 28/08 : ariege.gouv.fr et pyreneesfm.com revuerifies, toujours aucune 5e reconduction ni levee publiee. MAJ 2026-09-03 : reverifie (pyreneesfm.com, ariege.gouv.fr), toujours aucune 5e reconduction ni levee trouvee, l'arrete du 24/08 reste le dernier etat connu par defaut, 10 jours de silence. MAJ 2026-09-07 : ariege.gouv.fr et pyreneesfm.com revus (blocage reseau systemique empechant la lecture directe). Recherche ciblee (page officielle 'Renforcement de la secheresse estivale') ne fait remonter aucune 5e reconduction ni levee de l'arrete feu au-dela du 24/08/2026 : 14 jours de silence confirmes au 07/09/2026, arrete du 24/08 maintenu par defaut comme dernier etat connu. MAJ 2026-09-08 : reverifie (ariege.gouv.fr/Publications/Actualites, page reglementation permanente de l'emploi du feu, pyreneesfm.com), toujours aucune 5e reconduction ni levee retrouvee, 15 jours de silence. A noter : l'arrete distinct d'interdiction d'acces au GR®10 pour chutes de pierres (Bordes-Uchentein) est lui a jour au 31/08/2026, preuve que la prefecture publie activement sur ce dossier feu sans que cela ait fait remonter de nouvel acte sur l'usage du feu lui-meme. MAJ 2026-09-14 : reverifie (ariege.gouv.fr/Publications/Actualites, recueil des actes administratifs, pyreneesfm.com), toujours aucune 5e reconduction ni levee retrouvee, 21 jours de silence depuis l'echeance du 24/08 ; arrete du 24/08 toujours maintenu par defaut comme dernier etat connu. MAJ 2026-09-14 : reverifie (ariege.gouv.fr/Publications/Actualites, recueil des actes administratifs, pyreneesfm.com) : toujours aucune 5e reconduction ni levee de l'arrete temporaire d'interdiction du feu retrouvee au-dela du 24/08/2026, 21 jours de silence confirmes depuis l'echeance. Arrete du 24/08 maintenu par defaut comme dernier etat connu. La regle de bivouac elle-meme (hors feu) reste non sourcee par une page officielle du parc, statut inchange."
FR;FR-PYR-O;PNR des Pyrenees Catalanes;PNR;variable;"Droit commun dans le PNR (pas de regle propre), mais 7 reserves naturelles internes (federation des RN catalanes) : camping interdit ; bivouac tolere du coucher au lever du soleil le long des sentiers balises et autour des refuges, sauf Nohedes (creneau fixe cite a 20h-8h) et Py (limite aux abords des refuges / le long du GR®10) ; chiens interdits uniquement a Py, Mantet, vallee d'Eyne et Prats-de-Mollo, admis en laisse a Nyer, Conat, Nohedes et Jujols";Feux de camp strictement interdits dans les RN, code forestier ailleurs;GR®10, GR®36, HRP;https://www.reserves-naturelles-catalanes.org/decouvrir/la-reglementation/;nd;2026-09-14;HYPOTHESE;Aucun texte unique ne couvre le PNR ni ses 7 réserves naturelles : chacune a son propre décret ou arrêté sur Légifrance, par exemple la RN de Py (arrêté n°2014202-0006 du 21/07/14). Règle recoupée pour Py, Nohèdes et Mantet. MAJ 2026-08-24 : WebFetch bloqué (proxy) sur reserves-naturelles-catalanes.org. Une recherche indexée sur ce même site officiel de la fédération suggère un détail par réserve (Conat et Nohèdes : bivouac 20h-8h / Py : autour des refuges ou le long du GR®10 / Vallée d'Eyne et Prats-de-Mollo : coucher au lever du soleil / chiens interdits à Py, Mantet, Eyne et Prats-de-Mollo), non confirmé par lecture directe, à vérifier en priorité au prochain passage avant d'intégrer ce détail à la règle publiée. MAJ 2026-09-07 : reserves-naturelles-catalanes.org toujours inaccessible (blocage reseau systemique). Deux recherches independantes (ce run et le run du 24/08) convergent sur le detail par reserve, integre en conditions : horaire specifique a Nohedes, perimetre limite pour Py, chiens interdits seulement a Py/Mantet/Eyne/Prats-de-Mollo (admis en laisse ailleurs). Statut maintenu HYPOTHESE faute de lecture directe de la source primaire. MAJ 2026-09-14 : deux nouvelles recherches independantes extraient des extraits attribues au domaine officiel reserves-naturelles-catalanes.org reproduisant des details precis et coherents avec la fiche (Nohedes 20h-8h, Py camping interdit avec amende de 68 EUR, chiens interdits a Mantet meme en laisse). Convergence stable sur 3 runs independants (24/08, 07/09, 14/09). Reste toutefois issue d'extraits indexes par un moteur de recherche, pas d'une lecture humaine du HTML complet (WebFetch indisponible ce run) : statut maintenu HYPOTHESE.
FR;FR-MC;PNR de l'Aubrac;PNR;variable;Note officielle du parc: pas de reglementation particuliere du PNR, droit commun (interdit bois classes, sites classes, routes), accord du proprietaire en terrain prive, bonnes pratiques 19h/20h-8h/9h, tente petite, 1 nuit, verifier arretes municipaux en mairie;Code forestier L131-1 (interdit a moins de 200m des bois sauf proprietaire), verifier AP secheresse estivaux, feu possible en terrain prive avec accord;GR®65, GR®60, Tour de l'Aubrac;https://www.monsitecommunal.fr/uploads/sites/81/2021/10/Note_Bivouac_Feux.pdf;2021-10;2026-09-20;FAIT;Note bivouac-feux redigee par le PNR Aubrac, diffusee par les mairies. MAJ 2026-08-31 : source directe inaccessible ce run (proxy), recoupement confirme la teneur de la note 2021 toujours cohérente, aucun changement.
FR;FR-34-11;PNR du Haut-Languedoc;PNR;variable;Le parc rappelle explicitement qu'un PNR n'a pas le pouvoir de reglementer le bivouac: droit commun + espaces proteges internes (RNCFS, APPB) pouvant l'interdire, 1 nuit coucher-lever du soleil;Feu interdit a moins de 200m des bois (code forestier), rechaud permis a +200m sauf arrete prefectoral;GR®7, GR®71, GR®653;https://www.parc-haut-languedoc.fr/actualites/legislation-bivouac-feu;nd;2026-09-20;FAIT;"Le parc a une page pedagogique dediee bivouac+feu. MAJ 2026-09-02 : règle de fond reconfirmée par recoupement. Correction de la note du 31/08 : aucun secteur de l'Hérault n'est classé en rouge à ce jour, la carte de la préfète (@Prefet34) du 01/09/2026 place 6 secteurs sur 9 en orange (accès déconseillé, travaux réglementés), en baisse depuis le pic du 06/08 (voir registre risque-feu|Herault-34). MAJ 2026-09-14 : toujours aucun secteur rouge depuis le 22/08/2026 ; la carte du 10/09/2026 place 6 secteurs sur 9 en orange, dont le Minervois (traversé par le GR®7/GR®653). MAJ 2026-09-20 : le Minervois et Saint-Chinianais a de nouveau été classé en rouge (accès interdit) le mercredi 16/09/2026, avec cinq autres secteurs, avant de retomber à un seul secteur rouge (hors Minervois) dès le lendemain 17/09 (voir registre risque-feu|Herault-34, chronologie complète). Consulter la carte de vigilance quotidienne herault.gouv.fr ou risque-prevention-incendie.fr/herault avant tout bivouac dans ce secteur, la situation pouvant basculer d'un jour à l'autre en fin de saison feux (jusqu'au 30/09)."
FR;FR-MC;PNR des Grands Causses;PNR;variable;Droit commun, portail rando officiel du parc: bivouac discret 19h-9h, interdit sites classes ou en instance (cirque de Navacelles, gorges de la Vis) et camp militaire du Larzac, arretes municipaux/prefectoraux possibles;Feu interdit en sites classes, code forestier ailleurs;GR®62, GR®71, GR®736;https://rando.parc-grands-causses.fr/information/3-Bonnes-pratiques;nd;2026-09-20;FAIT;MAJ 2026-08-31 : source directe inaccessible ce run (proxy), page toujours en ligne selon recoupement, contenu inchangé.
